2021-11-20 15:07:08 UTC+0000|[LIVE RESPONSE]| (System time)|
2016-11-11 09:01:26 UTC+0000|[PE DEBUG]| KERNELBASE.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51bf0000
2021-11-20 14:12:27 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51bf0000
2016-10-15 03:35:53 UTC+0000|[PE HEADER (dll)]| CRYPT32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51a00000
2016-10-15 03:35:53 UTC+0000|[PE DEBUG]| CRYPT32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51a00000
2021-11-20 14:12:28 UTC+0000|[DLL LOADTIME (dll)]| CRYPT32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51a00000
2016-12-09 09:41:15 UTC+0000|[PE HEADER (dll)]| gdi32full.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51670000
2016-12-09 09:41:15 UTC+0000|[PE DEBUG]| gdi32full.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51670000
2021-11-20 14:12:27 UTC+0000|[DLL LOADTIME (dll)]| gdi32full.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51670000
2016-07-16 02:12:25 UTC+0000|[PE HEADER (dll)]| fwpuclnt.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4ddf0000
2016-07-16 02:12:25 UTC+0000|[PE DEBUG]| fwpuclnt.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4ddf0000
2021-11-20 14:14:50 UTC+0000|[DLL LOADTIME (dll)]| fwpuclnt.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4ddf0000
2016-07-16 02:25:36 UTC+0000|[PE HEADER (dll)]| timebrokerserver.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff48130000
2016-07-16 02:25:36 UTC+0000|[PE DEBUG]| timebrokerserver.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff48130000
2021-11-20 14:14:11 UTC+0000|[DLL LOADTIME (dll)]| timebrokerserver.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff48130000
2016-09-15 16:36:52 UTC+0000|[PE HEADER (dll)]| DNSAPI.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff50c30000
2016-09-15 16:36:52 UTC+0000|[PE DEBUG]| DNSAPI.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff50c30000
2021-11-20 14:12:35 UTC+0000|[DLL LOADTIME (dll)]| DNSAPI.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff50c30000
2016-07-16 02:26:11 UTC+0000|[PE HEADER (dll)]| MSASN1.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51660000
2016-07-16 02:26:11 UTC+0000|[PE DEBUG]| MSASN1.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51660000
2021-11-20 14:12:28 UTC+0000|[DLL LOADTIME (dll)]| MSASN1.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51660000
2016-07-16 02:21:29 UTC+0000|[PE HEADER (dll)]| KERNEL32.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54c70000
2016-07-16 02:21:29 UTC+0000|[PE DEBUG]| KERNEL32.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54c70000
2021-11-20 14:12:27 UTC+0000|[DLL LOADTIME (dll)]| KERNEL32.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54c70000
2016-07-16 02:22:05 UTC+0000|[PE HEADER (dll)]| NLAapi.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4de80000
2016-07-16 02:22:05 UTC+0000|[PE DEBUG]| NLAapi.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4de80000
2021-11-20 14:14:50 UTC+0000|[DLL LOADTIME (dll)]| NLAapi.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4de80000
2016-07-16 02:28:23 UTC+0000|[PE HEADER (dll)]| CRYPTBASE.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51090000
2016-07-16 02:28:23 UTC+0000|[PE DEBUG]| CRYPTBASE.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51090000
2021-11-20 14:12:42 UTC+0000|[DLL LOADTIME (dll)]| CRYPTBASE.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff51090000
2016-07-16 02:28:51 UTC+0000|[PE HEADER (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4dea0000
2016-07-16 02:28:51 UTC+0000|[PE DEBUG]| WINNSI.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4dea0000
2021-11-20 14:12:41 UTC+0000|[DLL LOADTIME (dll)]| WINNSI.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4dea0000
2016-07-16 02:17:45 UTC+0000|[PE HEADER (dll)]| coml2.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54ad0000
2016-07-16 02:17:45 UTC+0000|[PE DEBUG]| coml2.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54ad0000
2021-11-20 14:20:09 UTC+0000|[DLL LOADTIME (dll)]| coml2.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54ad0000
2016-07-16 02:25:14 UTC+0000|[PE HEADER (dll)]| OneCoreCommonProxyStub.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff3b2c0000
2016-07-16 02:25:14 UTC+0000|[PE DEBUG]| OneCoreCommonProxyStub.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff3b2c0000
2021-11-20 14:20:09 UTC+0000|[DLL LOADTIME (dll)]| OneCoreCommonProxyStub.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff3b2c0000
2016-09-15 16:37:10 UTC+0000|[PE HEADER (dll)]| GDI32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff550d0000
2016-09-15 16:37:10 UTC+0000|[PE DEBUG]| GDI32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff550d0000
2021-11-20 14:12:27 UTC+0000|[DLL LOADTIME (dll)]| GDI32.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff550d0000
2016-07-16 02:22:52 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54740000
2016-07-16 02:22:52 UTC+0000|[PE DEBUG]| sechost.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54740000
2021-11-20 14:12:27 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff54740000
2016-07-16 02:23:04 UTC+0000|[PE HEADER (dll)]| dhcpcsvc.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4d950000
2016-07-16 02:23:04 UTC+0000|[PE DEBUG]| dhcpcsvc.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4d950000
2021-11-20 14:12:42 UTC+0000|[DLL LOADTIME (dll)]| dhcpcsvc.DLL| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff4d950000
2016-11-11 09:02:57 UTC+0000|[PE HEADER (dll)]| ActXPrxy.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff45e80000
2016-11-11 09:02:57 UTC+0000|[PE DEBUG]| ActXPrxy.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff45e80000
2021-11-20 14:20:24 UTC+0000|[DLL LOADTIME (dll)]| ActXPrxy.dll| Process: svchost.exe/PID: 796/PPID: 664/Process POffset: 0xc2694800/DLL Base: 0x7fff45e80000
2021-11-20 14:13:35 UTC+0000|[PROCESS]| wlms.exe| PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-20 14:15:45 UTC+0000|[Handle (Key)]| MACHINE| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WLMS| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| wlms.exe PID: 688/PPID: 664/POffset: 0xd11a95c0
2016-07-16 02:27:21 UTC+0000|[PE HEADER (exe)]| wlms.exe| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7ff6d0540000
2016-07-16 02:27:21 UTC+0000|[PE DEBUG]| wlms.exe| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7ff6d0540000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (exe)]| wlms.exe| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7ff6d0540000
2016-11-11 08:59:43 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff55180000
2016-11-11 08:59:43 UTC+0000|[PE DEBUG]| ntdll.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff55180000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff55180000
2016-07-16 02:22:52 UTC+0000|[PE HEADER (dll)]| sechost.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54740000
2016-07-16 02:22:52 UTC+0000|[PE DEBUG]| sechost.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54740000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| sechost.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54740000
2016-07-16 02:16:36 UTC+0000|[PE HEADER (dll)]| ADVAPI32.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff527b0000
-|[PE DEBUG]| ADVAPI32.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff527b0000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| ADVAPI32.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff527b0000
2016-07-16 02:21:29 UTC+0000|[PE HEADER (dll)]| KERNEL32.DLL| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54c70000
2016-07-16 02:21:29 UTC+0000|[PE DEBUG]| KERNEL32.DLL| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54c70000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| KERNEL32.DLL| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54c70000
2016-08-06 03:26:07 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54b40000
2016-08-06 03:26:07 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54b40000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54b40000
2016-08-05 08:22:25 UTC+0000|[PE HEADER (dll)]| sppc.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff4e9c0000
2016-08-05 08:22:25 UTC+0000|[PE DEBUG]| sppc.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff4e9c0000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| sppc.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff4e9c0000
2016-11-11 09:01:26 UTC+0000|[PE HEADER (dll)]| KERNELBASE.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff51bf0000
2016-11-11 09:01:26 UTC+0000|[PE DEBUG]| KERNELBASE.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff51bf0000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| KERNELBASE.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff51bf0000
2016-07-16 02:26:15 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54a30000
-|[PE DEBUG]| msvcrt.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54a30000
2021-11-20 14:13:36 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: wlms.exe/PID: 688/PPID: 664/Process POffset: 0xd11a95c0/DLL Base: 0x7fff54a30000
2021-11-20 14:20:04 UTC+0000|[PROCESS]| RuntimeBroker.| PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 14:15:45 UTC+0000|[Handle (Key)]| MACHINE| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 15:06:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 15:06:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\CLASSES| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2016-07-16 13:24:08 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2017-01-07 03:25:56 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 14:20:04 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3200536464-3375982059-3076520942-500| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 14:44:39 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3200536464-3375982059-3076520942-500_CLASSES| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:11:00 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{905E63B6-C1BF-494E-B29C-65B732D3D21A}\PROPERTYBAG| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PROPERTYBAG| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PROPERTYBAG| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 14:20:03 UTC+0000|[Handle (Key)]| USER| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:59 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\SYNCROOTMANAGER| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-20 14:33:17 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3200536464-3375982059-3076520942-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F38BF404-1D43-42F2-9305-67DE0B28FC23}\PROPERTYBAG| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 17:10:58 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PROPERTYBAG| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2021-11-19 19:26:16 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3200536464-3375982059-3076520942-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS| RuntimeBroker. PID: 1432/PPID: 860/POffset: 0xd11b1680
2016-07-16 02:27:34 UTC+0000|[PE HEADER (dll)]| RuntimeBroker.exe| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7ff6e6220000
2016-07-16 02:27:34 UTC+0000|[PE DEBUG]| RuntimeBroker.exe| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7ff6e6220000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| RuntimeBroker.exe| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7ff6e6220000
2016-11-11 08:59:43 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff55180000
2016-11-11 08:59:43 UTC+0000|[PE DEBUG]| ntdll.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff55180000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff55180000
2016-12-09 09:42:22 UTC+0000|[PE HEADER (dll)]| bcrypt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51530000
2016-12-09 09:42:22 UTC+0000|[PE DEBUG]| bcrypt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51530000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| bcrypt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51530000
2016-08-06 03:26:07 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54b40000
2016-08-06 03:26:07 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54b40000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54b40000
2016-07-16 02:26:15 UTC+0000|[PE HEADER (dll)]| msvcrt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54a30000
-|[PE DEBUG]| msvcrt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54a30000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| msvcrt.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54a30000
2016-11-02 10:26:44 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54970000
2016-11-02 10:26:44 UTC+0000|[PE DEBUG]| OLEAUT32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54970000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54970000
2016-12-09 09:21:26 UTC+0000|[PE HEADER (dll)]| combase.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54d90000
2016-12-09 09:21:26 UTC+0000|[PE DEBUG]| combase.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54d90000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| combase.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff54d90000
2016-07-16 02:15:08 UTC+0000|[PE HEADER (dll)]| propsys.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4c3a0000
2016-07-16 02:15:08 UTC+0000|[PE DEBUG]| propsys.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4c3a0000
2021-11-20 14:20:35 UTC+0000|[DLL LOADTIME (dll)]| propsys.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4c3a0000
2016-07-16 02:14:13 UTC+0000|[PE HEADER (dll)]| uxtheme.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4f2f0000
2016-07-16 02:14:13 UTC+0000|[PE DEBUG]| uxtheme.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4f2f0000
2021-11-20 14:20:22 UTC+0000|[DLL LOADTIME (dll)]| uxtheme.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff4f2f0000
2016-12-09 09:34:09 UTC+0000|[PE HEADER (dll)]| ole32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff541d0000
2016-12-09 09:34:09 UTC+0000|[PE DEBUG]| ole32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff541d0000
2021-11-20 14:20:04 UTC+0000|[DLL LOADTIME (dll)]| ole32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff541d0000
2016-07-16 02:26:04 UTC+0000|[PE HEADER (dll)]| cfgmgr32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51800000
2016-07-16 02:26:04 UTC+0000|[PE DEBUG]| cfgmgr32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51800000
2021-11-20 14:20:22 UTC+0000|[DLL LOADTIME (dll)]| cfgmgr32.dll| Process: RuntimeBroker./PID: 1432/PPID: 860/Process POffset: 0xd11b1680/DLL Base: 0x7fff51800000
